Date,Price
03/13/2018,79.41
03/12/2018,79.92
03/09/2018,78.94
03/08/2018,77.59
03/07/2018,77.25
03/06/2018,76.88
03/05/2018,76.18
03/02/2018,75.01
03/01/2018,74.67
02/28/2018,75.62
02/27/2018,75.6
02/26/2018,76.1
02/23/2018,75
02/22/2018,74.27
02/21/2018,74.15
02/20/2018,73.42
02/16/2018,72.43
02/15/2018,73.09
02/14/2018,72.55
02/13/2018,70.73
02/12/2018,69.31
02/09/2018,66.98
02/08/2018,67.53
02/07/2018,70.84
02/06/2018,72.14
02/05/2018,69.5
02/02/2018,71.5
02/01/2018,69.5
01/31/2018,72.54
01/30/2018,71.89
01/29/2018,70.88
01/26/2018,70.1
01/25/2018,68.9
01/24/2018,67.88
01/23/2018,68.13
01/22/2018,66.37
01/19/2018,64.73
01/18/2018,64.67
01/17/2018,64.75
01/16/2018,65.24
01/12/2018,65.26
01/11/2018,63.83
01/10/2018,62.72
01/09/2018,62.63
01/08/2018,62.34
01/05/2018,61.46
01/04/2018,60.48
01/03/2018,60.21
01/02/2018,59.45
12/29/2017,58.47
12/28/2017,59.3
12/27/2017,59.11
12/26/2017,58.84
12/22/2017,58.42
12/21/2017,58.74
12/20/2017,58.88
12/19/2017,59.37
12/18/2017,59.53
12/15/2017,58.96
12/14/2017,58.71
12/13/2017,58.21
12/12/2017,58.25
12/11/2017,58.45
12/08/2017,58.1
12/07/2017,57.99
12/06/2017,57.62
12/05/2017,57.08
12/04/2017,56.7
12/01/2017,58.12
11/30/2017,58.84
11/29/2017,58.06
11/28/2017,59.68
11/27/2017,59.79
11/24/2017,59.3
11/22/2017,57.81
11/21/2017,56.97
11/20/2017,56.32
11/17/2017,56.49
11/16/2017,56.86
11/15/2017,56.33
11/14/2017,56.84
11/13/2017,56.46
11/10/2017,56.27
11/09/2017,56.46
11/08/2017,56.64
11/07/2017,56.16
11/06/2017,56.03
11/03/2017,55.58
11/02/2017,54.71
11/01/2017,55.18
10/31/2017,55.26
10/30/2017,55.54
10/27/2017,55.05
10/26/2017,48.62
10/25/2017,48.65
10/24/2017,48.8
10/23/2017,48.31
10/20/2017,49.15
10/19/2017,49.33
10/18/2017,49.85
10/17/2017,50.46
10/16/2017,50.32
10/13/2017,50.15
10/12/2017,50.05
10/11/2017,49.75
10/10/2017,49.36
10/09/2017,49.55
10/06/2017,49.48
10/05/2017,49.04
10/04/2017,48.27
10/03/2017,47.85
10/02/2017,47.96
09/29/2017,48.07
09/28/2017,47.82
09/27/2017,47.54
09/26/2017,46.93
09/25/2017,46.99
09/22/2017,47.76
09/21/2017,48.23
09/20/2017,48.66
09/19/2017,48.49
09/18/2017,48.71
09/15/2017,49.34
09/14/2017,49.61
09/13/2017,49.98
09/12/2017,49.13
09/11/2017,48.9
09/08/2017,48.3
09/07/2017,48.97
09/06/2017,48.39
09/05/2017,48.26
09/01/2017,48.91
08/31/2017,49.03
08/30/2017,48.38
08/29/2017,47.7
08/28/2017,47.3
08/25/2017,47.26
08/24/2017,47.62
08/23/2017,47.9
08/22/2017,48.34
08/21/2017,47.66
08/18/2017,47.92
08/17/2017,48.03
08/16/2017,48.91
08/15/2017,49.14
08/14/2017,49.16
08/11/2017,48.4
08/10/2017,47.85
08/09/2017,49.1
08/08/2017,49.49
08/07/2017,49.61
08/04/2017,49.38
08/03/2017,49.35
08/02/2017,49.79
08/01/2017,49.81
07/31/2017,49.39
07/28/2017,51
07/27/2017,52.3
07/26/2017,52.64
07/25/2017,51.99
07/24/2017,51.95
07/21/2017,51.28
07/20/2017,51.44
07/19/2017,51.34
07/18/2017,51.22
07/17/2017,50.5
07/14/2017,50.09
07/13/2017,50.03
07/12/2017,50.33
07/11/2017,49.71
07/10/2017,49.82
07/07/2017,48.94
07/06/2017,48.26
07/05/2017,48.57
07/03/2017,47.68
06/30/2017,48.4
06/29/2017,48.8
06/28/2017,49.52
06/27/2017,48.84
06/26/2017,49.7
06/23/2017,50.19
06/22/2017,50.06
06/21/2017,50.11
06/20/2017,49.63
06/19/2017,49.76
06/16/2017,49.39
06/15/2017,48.21
06/14/2017,48.82
06/13/2017,49.04
06/12/2017,48.25
06/09/2017,48.92
06/08/2017,50.51
06/07/2017,50.5
06/06/2017,50.15
06/05/2017,50.57
06/02/2017,50.34
06/01/2017,49.8
05/31/2017,49.73
05/30/2017,49.84
05/26/2017,49.79
05/25/2017,49.67
05/24/2017,49.02
05/23/2017,48.58
05/22/2017,48.53
05/19/2017,47.99
05/18/2017,47.92
05/17/2017,47.24
05/16/2017,48.3
05/15/2017,47.9
05/12/2017,48.07
05/11/2017,47.38
05/10/2017,47.45
05/09/2017,47.64
05/08/2017,47.45
05/05/2017,46.71
05/04/2017,46.88
05/03/2017,47.05
05/02/2017,47.35
05/01/2017,47.41
04/28/2017,46.25
04/27/2017,45.92
04/26/2017,45.46
04/25/2017,45.38
04/24/2017,45.37
04/21/2017,44.93
04/20/2017,45.1
04/19/2017,44.96
04/18/2017,45.19
04/17/2017,45.1
04/13/2017,44.23
04/12/2017,44.81
04/11/2017,45.12
04/10/2017,45.35
04/07/2017,44.74
04/06/2017,44.91
04/05/2017,45.46
04/04/2017,45.34
04/03/2017,44.58
03/31/2017,44.33
03/30/2017,43.82
03/29/2017,43.72
03/28/2017,42.8
03/27/2017,42.34
03/24/2017,42.28
03/23/2017,42.37
03/22/2017,42.4
03/21/2017,42.16
03/20/2017,42.85
03/17/2017,42.62
03/16/2017,42.67
03/15/2017,42.65
03/14/2017,42.63
03/13/2017,42.73
03/10/2017,42.62
03/09/2017,42.65
03/08/2017,42.52
03/07/2017,42.3
03/06/2017,42.33
03/03/2017,42.49
03/02/2017,42.45
03/01/2017,42.65
02/28/2017,42.25
02/27/2017,42.43
02/24/2017,42.26
02/23/2017,42.61
02/22/2017,42.78
02/21/2017,42.82
02/17/2017,42.25
02/16/2017,42.21
02/15/2017,42.13
02/14/2017,41.82
02/13/2017,41.83
02/10/2017,41.37
02/09/2017,41.07
02/08/2017,40.99
02/07/2017,40.62
02/06/2017,40.38
02/03/2017,40.51
02/02/2017,42
02/01/2017,41.62
01/31/2017,41.17
01/30/2017,41.52
01/27/2017,41.79
01/26/2017,41.96
01/25/2017,41.83
01/24/2017,41.12
01/23/2017,40.89
01/20/2017,40.42
01/19/2017,40.45
01/18/2017,40.37
01/17/2017,40.49
01/13/2017,40.86
01/12/2017,40.68
01/11/2017,39.95
01/10/2017,39.8
01/09/2017,39.85
01/06/2017,39.8
01/05/2017,39.02
01/04/2017,37.86
01/03/2017,37.68
12/30/2016,37.49
12/29/2016,38.26
12/28/2016,38.61
12/27/2016,38.57
12/23/2016,38.03
12/22/2016,38.32
12/21/2016,38.53
12/20/2016,38.56
12/19/2016,38.3
12/16/2016,37.89
12/15/2016,38.05
12/14/2016,38.44
12/13/2016,38.72
12/12/2016,38.01
12/09/2016,38.43
12/08/2016,38.37
12/07/2016,38.52
12/06/2016,38.24
12/05/2016,37.97
12/02/2016,37.02
12/01/2016,37.18
11/30/2016,37.53
11/29/2016,38.13
11/28/2016,38.34
11/25/2016,39.02
11/23/2016,39.01
11/22/2016,39.27
11/21/2016,39
11/18/2016,38.01
11/17/2016,37.82
11/16/2016,37.32
11/15/2016,37.16
11/14/2016,35.95
11/11/2016,36.95
11/10/2016,37.12
11/09/2016,38.59
11/08/2016,39.39
11/07/2016,39.25
11/04/2016,37.75
11/03/2016,38.35
11/02/2016,38.28
11/01/2016,39.27
10/31/2016,39.49
10/28/2016,38.82
10/27/2016,40.92
10/26/2016,41.13
10/25/2016,41.76
10/24/2016,41.9
10/21/2016,40.95
10/20/2016,40.52
10/19/2016,40.88
10/18/2016,40.88
10/17/2016,40.65
10/14/2016,41.15
10/13/2016,41.46
10/12/2016,41.7
10/11/2016,41.55
10/10/2016,42.09
10/07/2016,41.97
10/06/2016,42.08
10/05/2016,42.22
10/04/2016,41.7
10/03/2016,41.84
09/30/2016,41.87
09/29/2016,41.45
09/28/2016,41.44
09/27/2016,40.81
09/26/2016,39.96
09/23/2016,40.29
09/22/2016,40.23
09/21/2016,39.49
09/20/2016,39.01
09/19/2016,38.76
09/16/2016,38.93
09/15/2016,38.48
09/14/2016,38.05
09/13/2016,38.05
09/12/2016,38.57
09/09/2016,38.01
09/08/2016,39.2
09/07/2016,39.22
09/06/2016,39.44
09/02/2016,38.62
09/01/2016,38.53
08/31/2016,38.46
08/30/2016,38.38
08/29/2016,38.56
08/26/2016,38.45
08/25/2016,37.96
08/24/2016,37.86
08/23/2016,38.12
08/22/2016,37.97
08/19/2016,37.87
08/18/2016,38.22
08/17/2016,38.23
08/16/2016,38.2
08/15/2016,38.42
08/12/2016,38.63
08/11/2016,38.56
08/10/2016,38.43
08/09/2016,38.42
08/08/2016,38.33
08/05/2016,38.3
08/04/2016,38.04
08/03/2016,37.73
08/02/2016,38.03
08/01/2016,38.39
07/29/2016,37.94
07/28/2016,37.63
07/27/2016,36.83
07/26/2016,36.78
07/25/2016,36.98
07/22/2016,37.24
07/21/2016,37.22
07/20/2016,37.29
07/19/2016,37
07/18/2016,36.8
07/15/2016,36.77
07/14/2016,37.06
07/13/2016,37.13
07/12/2016,37.41
07/11/2016,37.69
07/08/2016,37.29
07/07/2016,36.83
07/06/2016,36.88
07/05/2016,36.41
07/01/2016,36.28
06/30/2016,35.78
06/29/2016,35.78
06/28/2016,35.4
06/27/2016,34.57
06/24/2016,34.95
06/23/2016,36.1
06/22/2016,35.53
06/21/2016,35.79
06/20/2016,35.7
06/17/2016,35.32
06/16/2016,35.88
06/15/2016,35.71
06/14/2016,35.97
06/13/2016,35.76
06/10/2016,35.9
06/09/2016,36.38
06/08/2016,36.33
06/07/2016,36.19
06/06/2016,36.34
06/03/2016,36.28
06/02/2016,36.41
06/01/2016,35.97
05/31/2016,36.14
05/27/2016,35.61
05/26/2016,35.75
05/25/2016,35.42
05/24/2016,35.21
05/23/2016,34.84
05/20/2016,35.14
05/19/2016,34.93
05/18/2016,34.87
05/17/2016,34.76
05/16/2016,35.53
05/13/2016,35.5
05/12/2016,35.9
05/11/2016,35.66
05/10/2016,35.15
05/09/2016,33.99
05/06/2016,33.7
05/05/2016,32.95
05/04/2016,33.55
05/03/2016,33.57
05/02/2016,34.19
04/29/2016,32.98
04/28/2016,30.1
04/27/2016,30.33
04/26/2016,30.84
04/25/2016,31.31
04/22/2016,31.02
04/21/2016,31.55
04/20/2016,31.65
04/19/2016,31.39
04/18/2016,31.77
04/15/2016,31.29
04/14/2016,31.04
04/13/2016,30.74
04/12/2016,30.16
04/11/2016,29.8
04/08/2016,29.73
04/07/2016,29.57
04/06/2016,30.1
04/05/2016,29.31
04/04/2016,29.66
04/01/2016,29.93
03/31/2016,29.68
03/30/2016,29.93
03/29/2016,29.69
03/28/2016,28.99
03/24/2016,29.15
03/23/2016,28.48
03/22/2016,28.02
03/21/2016,27.7
03/18/2016,27.6
03/17/2016,27.97
03/16/2016,28.71
03/15/2016,28.85
03/14/2016,28.67
03/11/2016,28.48
03/10/2016,27.95
03/09/2016,27.97
03/08/2016,28.01
03/07/2016,28.14
03/04/2016,28.76
03/03/2016,28.87
03/02/2016,29.01
03/01/2016,28.95
02/29/2016,27.63
02/26/2016,27.76
02/25/2016,27.76
02/24/2016,27.7
02/23/2016,27.65
02/22/2016,27.98
02/19/2016,26.75
02/18/2016,26.25
02/17/2016,26.7
02/16/2016,26.05
02/12/2016,25.35
02/11/2016,25.19
02/10/2016,24.52
02/09/2016,24.1
02/08/2016,24.41
02/05/2016,25.11
02/04/2016,26.81
02/03/2016,26.55
02/02/2016,27.61
02/01/2016,28.74
01/29/2016,29.35
01/28/2016,31.77
01/27/2016,29.17
01/26/2016,30.06
01/25/2016,29.83
01/22/2016,29.82
01/21/2016,28.75
01/20/2016,28.59
01/19/2016,28.72
01/15/2016,28.51
01/14/2016,29.65
01/13/2016,29.09
01/12/2016,30.89
01/11/2016,30.89
01/08/2016,30.35
01/07/2016,30.4
01/06/2016,31.63
01/05/2016,31.69
01/04/2016,31.85
12/31/2015,33.79
12/30/2015,34.45
12/29/2015,34.7
12/28/2015,33.76
12/24/2015,33.14
12/23/2015,33.19
12/22/2015,33.16
12/21/2015,33.23
12/18/2015,33.21
12/17/2015,33.53
12/16/2015,33.79
12/15/2015,32.93
12/14/2015,32.9
12/11/2015,32.01
12/10/2015,33.12
12/09/2015,33.24
12/08/2015,33.87
12/07/2015,33.49
12/04/2015,33.63
12/03/2015,33.31
12/02/2015,33.8
12/01/2015,33.95
11/30/2015,33.24
11/27/2015,33.66
11/25/2015,33.77
11/24/2015,33.56
11/23/2015,33.95
11/20/2015,33.42
11/19/2015,33.06
11/18/2015,33.18
11/17/2015,32.16
11/16/2015,32.39
11/13/2015,32.12
11/12/2015,33.28
11/11/2015,33.66
11/10/2015,32.98
11/09/2015,32.77
11/06/2015,32.97
11/05/2015,32.78
11/04/2015,32.05
11/03/2015,31.27
11/02/2015,31.42
10/30/2015,31.3
10/29/2015,31.33
10/28/2015,30.86
10/27/2015,30.55
10/26/2015,30.43
10/23/2015,29.95
10/22/2015,28.2
10/21/2015,27.79
10/20/2015,28.04
10/19/2015,28.66
10/16/2015,28.54
10/15/2015,28.12
10/14/2015,27.24
10/13/2015,27.45
10/12/2015,27.51
10/09/2015,26.99
10/08/2015,26.66
10/07/2015,27.1
10/06/2015,26.87
10/05/2015,27.18
10/02/2015,26.63
10/01/2015,26.04
09/30/2015,25.59
09/29/2015,24.8
09/28/2015,25.2
09/25/2015,26.21
09/24/2015,26.69
09/23/2015,26.8
09/22/2015,26.92
09/21/2015,27.42
09/18/2015,27.01
09/17/2015,26.94
09/16/2015,26.37
09/15/2015,26.12
09/14/2015,26.07
09/11/2015,26.47
09/10/2015,26.11
09/09/2015,25.84
09/08/2015,25.88
09/04/2015,24.95
09/03/2015,25.24
09/02/2015,25.53
09/01/2015,24.83
08/31/2015,25.64
08/28/2015,25.9
08/27/2015,25.92
08/26/2015,25.04
08/25/2015,23.32
08/24/2015,23.17
08/21/2015,24.72
08/20/2015,25.79
08/19/2015,26.65
08/18/2015,26.75
08/17/2015,26.76
08/14/2015,26.58
08/13/2015,26.48
08/12/2015,26.3
08/11/2015,26.37
08/10/2015,26.2
08/07/2015,26.13
08/06/2015,26.47
08/05/2015,26.85
08/04/2015,26.59
08/03/2015,26.75
07/31/2015,26.81
07/30/2015,26.84
07/29/2015,26.45
07/28/2015,26.3
07/27/2015,26.57
07/24/2015,26.47
07/23/2015,24.11
07/22/2015,24.41
07/21/2015,24.4
07/20/2015,24.41
07/17/2015,24.15
07/16/2015,23.77
07/15/2015,23.06
07/14/2015,23.28
07/13/2015,22.78
07/10/2015,22.18
07/09/2015,21.72
07/08/2015,21.48
07/07/2015,21.84
07/06/2015,21.8
07/02/2015,21.89
07/01/2015,21.87
06/30/2015,21.7
06/29/2015,21.49
06/26/2015,21.91
06/25/2015,22
06/24/2015,22.04
06/23/2015,22.3
06/22/2015,21.81
06/19/2015,21.75
06/18/2015,21.97
06/17/2015,21.39
06/16/2015,21.36
06/15/2015,21.18
06/12/2015,21.5
06/11/2015,21.65
06/10/2015,21.54
06/09/2015,21.27
06/08/2015,21.18
06/05/2015,21.35
06/04/2015,21.54
06/03/2015,21.83
06/02/2015,21.55
06/01/2015,21.55
05/29/2015,21.46
05/28/2015,21.33
05/27/2015,21.57
05/26/2015,21.27
05/22/2015,21.38
05/21/2015,21.58
05/20/2015,21.19
05/19/2015,21.09
05/18/2015,21.26
05/15/2015,21.3
05/14/2015,21.61
05/13/2015,21.34
05/12/2015,21.55
05/11/2015,21.64
05/08/2015,21.68
05/07/2015,21.34
05/06/2015,20.95
05/05/2015,21.06
05/04/2015,21.15
05/01/2015,21.14
04/30/2015,21.09
04/29/2015,21.47
04/28/2015,21.47
04/27/2015,21.93
04/24/2015,22.25
04/23/2015,19.5
04/22/2015,19.49
04/21/2015,19.56
04/20/2015,19.48
04/17/2015,18.78
04/16/2015,19.3
04/15/2015,19.17
04/14/2015,19.26
04/13/2015,19.12
04/10/2015,19.13
04/09/2015,19.18
04/08/2015,19.06
04/07/2015,18.72
04/06/2015,18.85
04/02/2015,18.61
04/01/2015,18.51
03/31/2015,18.61
03/30/2015,18.73
03/27/2015,18.53
03/26/2015,18.37
03/25/2015,18.55
03/24/2015,18.7
03/23/2015,18.76
03/20/2015,18.92
03/19/2015,18.66
03/18/2015,18.76
03/17/2015,18.6
03/16/2015,18.67
03/13/2015,18.53
03/12/2015,18.71
03/11/2015,18.32
03/10/2015,18.48
03/09/2015,18.93
03/06/2015,19
03/05/2015,19.39
03/04/2015,19.14
03/03/2015,19.23
03/02/2015,19.28
02/27/2015,19.01
02/26/2015,19.24
02/25/2015,19.27
02/24/2015,18.93
02/23/2015,19.01
02/20/2015,19.18
02/19/2015,18.95
02/18/2015,18.67
02/17/2015,18.77
02/13/2015,19.09
02/12/2015,18.86
02/11/2015,18.76
02/10/2015,18.65
02/09/2015,18.53
02/06/2015,18.71
02/05/2015,18.69
02/04/2015,18.24
02/03/2015,18.18
02/02/2015,18.22
01/30/2015,17.73
01/29/2015,15.59
01/28/2015,15.2
01/27/2015,15.34
01/26/2015,15.48
01/23/2015,15.62
01/22/2015,15.52
01/21/2015,14.86
01/20/2015,14.47
01/16/2015,14.54
01/15/2015,14.35
01/14/2015,14.66
01/13/2015,14.74
01/12/2015,14.57
01/09/2015,14.85
01/08/2015,15.02
01/07/2015,14.92
01/06/2015,14.76
01/05/2015,15.11
01/02/2015,15.43
12/31/2014,15.52
12/30/2014,15.52
12/29/2014,15.6
12/26/2014,15.45
12/24/2014,15.15
12/23/2014,15.31
12/22/2014,15.33
12/19/2014,14.99
12/18/2014,14.89
12/17/2014,14.94
12/16/2014,14.75
12/15/2014,15.3
12/12/2014,15.37
12/11/2014,15.37
12/10/2014,15.29
12/09/2014,15.62
12/08/2014,15.33
12/05/2014,15.63
12/04/2014,15.85
12/03/2014,15.82
12/02/2014,16.32
12/01/2014,16.3
11/28/2014,16.93
11/26/2014,16.68
11/25/2014,16.75
11/24/2014,16.78
11/21/2014,16.63
11/20/2014,16.53
11/19/2014,16.33
11/18/2014,16.25
11/17/2014,16.15
11/14/2014,16.39
11/13/2014,15.82
11/12/2014,15.58
11/11/2014,15.6
11/10/2014,15.26
11/07/2014,14.99
11/06/2014,14.83
11/05/2014,14.83
11/04/2014,15.14
11/03/2014,15.29
10/31/2014,15.27
10/30/2014,14.95
10/29/2014,14.71
10/28/2014,14.78
10/27/2014,14.5
10/24/2014,14.35
10/23/2014,15.66
10/22/2014,15.65
10/21/2014,15.77
10/20/2014,15.31
10/17/2014,15.18
10/16/2014,15.14
10/15/2014,15.3
10/14/2014,15.42
10/13/2014,15.32
10/10/2014,15.57
10/09/2014,15.77
10/08/2014,16.14
10/07/2014,15.85
10/06/2014,16.11
10/03/2014,16.14
10/02/2014,15.92
10/01/2014,15.87
09/30/2014,16.12
09/29/2014,16.09
09/26/2014,16.16
09/25/2014,16.1
09/24/2014,16.41
09/23/2014,16.18
09/22/2014,16.23
09/19/2014,16.57
09/18/2014,16.25
09/17/2014,16.2
09/16/2014,16.39
09/15/2014,16.19
09/12/2014,16.56
09/11/2014,16.53
09/10/2014,16.57
09/09/2014,16.49
09/08/2014,17.12
09/05/2014,17.32
09/04/2014,17.3
09/03/2014,16.95
09/02/2014,17.12
08/29/2014,16.95
08/28/2014,17
08/27/2014,17.16
08/26/2014,17.09
08/25/2014,16.7
08/22/2014,16.58
08/21/2014,16.65
08/20/2014,16.79
08/19/2014,16.76
08/18/2014,16.73
08/15/2014,16.68
08/14/2014,16.66
08/13/2014,16.31
08/12/2014,15.97
08/11/2014,15.92
08/08/2014,15.84
08/07/2014,15.57
08/06/2014,15.69
08/05/2014,15.62
08/04/2014,15.68
08/01/2014,15.35
07/31/2014,15.65
07/30/2014,16.13
07/29/2014,16
07/28/2014,16.02
07/25/2014,16.2
07/24/2014,17.93
07/23/2014,17.91
07/22/2014,18.04
07/21/2014,17.99
07/18/2014,17.93
07/17/2014,17.62
07/16/2014,17.8
07/15/2014,17.72
07/14/2014,17.77
07/11/2014,17.31
07/10/2014,16.4
07/09/2014,16.5
07/08/2014,16.19
07/07/2014,16.68
07/03/2014,16.87
07/02/2014,16.64
07/01/2014,16.62
06/30/2014,16.24
06/27/2014,16.23
06/26/2014,16.28
06/25/2014,16.37
06/24/2014,16.21
06/23/2014,16.36
06/20/2014,16.21
06/19/2014,16.35
06/18/2014,16.72
06/17/2014,16.28
06/16/2014,16.38
06/13/2014,16.31
06/12/2014,16.3
06/11/2014,16.76
06/10/2014,16.62
06/09/2014,16.38
06/06/2014,16.48
06/05/2014,16.18
06/04/2014,15.34
06/03/2014,15.36
06/02/2014,15.44
05/30/2014,15.63
05/29/2014,15.69
05/28/2014,15.51
05/27/2014,15.54
05/23/2014,15.61
05/22/2014,15.25
05/21/2014,15.25
05/20/2014,15.06
05/19/2014,14.84
05/16/2014,14.88
05/15/2014,14.76
05/14/2014,14.88
05/13/2014,15.23
05/12/2014,15.14
05/09/2014,14.61
05/08/2014,14.42
05/07/2014,14.64
05/06/2014,14.87
05/05/2014,15.5
05/02/2014,15.4
05/01/2014,15.39
04/30/2014,15.21
04/29/2014,15.02
04/28/2014,14.83
04/25/2014,15.19
04/24/2014,16.86
04/23/2014,16.23
04/22/2014,16.47
04/21/2014,16.54
04/17/2014,16.25
04/16/2014,16.18
04/15/2014,15.8
04/14/2014,15.8
04/11/2014,15.59
04/10/2014,15.86
04/09/2014,16.59
04/08/2014,16.35
04/07/2014,15.89
04/04/2014,16.15
04/03/2014,16.68
04/02/2014,17.1
04/01/2014,17.15
03/31/2014,16.82
03/28/2014,16.91
03/27/2014,16.92
03/26/2014,17.17
03/25/2014,17.74
03/24/2014,17.59
03/21/2014,18.03
03/20/2014,18.45
03/19/2014,18.66
03/18/2014,18.94
03/17/2014,18.75
03/14/2014,18.69
03/13/2014,18.58
03/12/2014,18.53
03/11/2014,18.44
03/10/2014,18.53
03/07/2014,18.6
03/06/2014,18.61
03/05/2014,18.62
03/04/2014,18.2
03/03/2014,17.99
02/28/2014,18.11
02/27/2014,18.01
02/26/2014,17.99
02/25/2014,17.92
02/24/2014,17.59
02/21/2014,17.34
02/20/2014,17.49
02/19/2014,17.37
02/18/2014,17.68
02/14/2014,17.87
02/13/2014,17.86
02/12/2014,17.46
02/11/2014,18.09
02/10/2014,18.04
02/07/2014,18.05
02/06/2014,17.73
02/05/2014,17.32
02/04/2014,17.4
02/03/2014,17.31
01/31/2014,17.93
01/30/2014,20.15
01/29/2014,19.21
01/28/2014,19.72
01/27/2014,19.31
01/24/2014,19.38
01/23/2014,19.99
01/22/2014,20.23
01/21/2014,20.35
01/17/2014,19.98
01/16/2014,19.79
01/15/2014,19.79
01/14/2014,19.88
01/13/2014,19.55
01/10/2014,19.88
01/09/2014,20.05
01/08/2014,20.1
01/07/2014,19.9
01/06/2014,19.68
01/03/2014,19.82
01/02/2014,19.9
12/31/2013,19.94
12/30/2013,19.67
12/27/2013,19.9
12/26/2013,20.22
12/24/2013,19.96
12/23/2013,20.15
12/20/2013,20.11
12/19/2013,19.76
12/18/2013,19.8
12/17/2013,19.38
12/16/2013,19.45
12/13/2013,19.21
12/12/2013,19.06
12/11/2013,19.11
12/10/2013,19.39
12/09/2013,19.24
12/06/2013,19.35
12/05/2013,19.22
12/04/2013,19.3
12/03/2013,19.23
12/02/2013,19.61
11/29/2013,19.68
11/27/2013,19.34
11/26/2013,19.07
11/25/2013,18.83
11/22/2013,18.62
11/21/2013,18.45
11/20/2013,18.13
11/19/2013,18.25
11/18/2013,18.31
11/15/2013,18.46
11/14/2013,18.37
11/13/2013,17.81
11/12/2013,17.48
11/11/2013,17.72
11/08/2013,17.52
11/07/2013,17.18
11/06/2013,17.81
11/05/2013,17.94
11/04/2013,17.94
11/01/2013,17.95
10/31/2013,18.2
10/30/2013,18.05
10/29/2013,18.14
10/28/2013,17.91
10/25/2013,18.17
10/24/2013,16.61
10/23/2013,16.34
10/22/2013,16.63
10/21/2013,16.32
10/18/2013,16.45
10/17/2013,15.54
10/16/2013,15.52
10/15/2013,15.32
10/14/2013,15.54
10/11/2013,15.54
10/10/2013,15.26
10/09/2013,14.91
10/08/2013,15.16
10/07/2013,15.5
10/04/2013,15.95
10/03/2013,15.74
10/02/2013,16.03
10/01/2013,16.05
09/30/2013,15.63
09/27/2013,15.8
09/26/2013,15.91
09/25/2013,15.63
09/24/2013,15.71
09/23/2013,15.57
09/20/2013,15.82
09/19/2013,15.6
09/18/2013,15.6
09/17/2013,15.21
09/16/2013,14.8
09/13/2013,14.9
09/12/2013,14.94
09/11/2013,14.98
09/10/2013,15.02
09/09/2013,14.99
09/06/2013,14.79
09/05/2013,14.71
09/04/2013,14.68
09/03/2013,14.44
08/30/2013,14.05
08/29/2013,14.2
08/28/2013,14.08
08/27/2013,14.05
08/26/2013,14.31
08/23/2013,14.5
08/22/2013,14.49
08/21/2013,14.23
08/20/2013,14.35
08/19/2013,14.28
08/16/2013,14.24
08/15/2013,14.32
08/14/2013,14.57
08/13/2013,14.7
08/12/2013,14.83
08/09/2013,14.86
08/08/2013,14.79
08/07/2013,14.85
08/06/2013,15.04
08/05/2013,15.05
08/02/2013,15.21
08/01/2013,15.28
07/31/2013,15.06
07/30/2013,15.12
07/29/2013,15.3
07/26/2013,15.6
07/25/2013,15.17
07/24/2013,14.95
07/23/2013,15.05
07/22/2013,15.17
07/19/2013,15.26
07/18/2013,15.21
07/17/2013,15.43
07/16/2013,15.34
07/15/2013,15.33
07/12/2013,15.38
07/11/2013,14.98
07/10/2013,14.62
07/09/2013,14.58
07/08/2013,14.53
07/05/2013,14.29
07/03/2013,14.2
07/02/2013,14.19
07/01/2013,14.11
06/28/2013,13.88
06/27/2013,13.88
06/26/2013,13.88
06/25/2013,13.6
06/24/2013,13.53
06/21/2013,13.67
06/20/2013,13.67
06/19/2013,13.91
06/18/2013,14.09
06/17/2013,13.9
06/14/2013,13.7
06/13/2013,13.79
06/12/2013,13.58
06/11/2013,13.74
06/10/2013,14.05
06/07/2013,13.84
06/06/2013,13.39
06/05/2013,13.36
06/04/2013,13.29
06/03/2013,13.34
05/31/2013,13.46
05/30/2013,13.34
05/29/2013,13.28
05/28/2013,13.36
05/24/2013,13.09
05/23/2013,13.09
05/22/2013,13.15
05/21/2013,13.44
05/20/2013,13.38
05/17/2013,13.49
05/16/2013,13.21
05/15/2013,13.33
05/14/2013,13.42
05/13/2013,13.23
05/10/2013,13.18
05/09/2013,13.01
05/08/2013,12.93
05/07/2013,12.89
05/06/2013,12.79
05/03/2013,12.9
05/02/2013,12.63
05/01/2013,12.41
04/30/2013,12.69
04/29/2013,12.49
04/26/2013,12.74
04/25/2013,13.73
04/24/2013,13.44
04/23/2013,13.45
04/22/2013,13.18
04/19/2013,13.02
04/18/2013,12.97
04/17/2013,13.37
04/16/2013,13.62
04/15/2013,13.39
04/12/2013,13.64
04/11/2013,13.49
04/10/2013,13.24
04/09/2013,13.06
04/08/2013,12.95
04/05/2013,12.77
04/04/2013,12.95
04/03/2013,12.95
04/02/2013,13.17
04/01/2013,13.08
03/28/2013,13.32
03/27/2013,13.27
03/26/2013,13.02
03/25/2013,12.8
03/22/2013,12.89
03/21/2013,12.67
03/20/2013,12.86
03/19/2013,12.82
03/18/2013,12.89
03/15/2013,13.09
03/14/2013,13.29
03/13/2013,13.76
03/12/2013,13.71
03/11/2013,13.56
03/08/2013,13.71
03/07/2013,13.69
03/06/2013,13.69
03/05/2013,13.78
03/04/2013,13.66
03/01/2013,13.29
02/28/2013,13.21
02/27/2013,13.16
02/26/2013,12.97
02/25/2013,12.99
02/22/2013,13.27
